flightNumber,airline,origin,destination,dayOfWeek,scheduledDepartureTime,scheduledArrivalTime,validFrom,validTo
528,TestIndigo,Mangalore,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:00,16:05,27/10/19,28/03/20
877,TestIndigo,Mangalore,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:00,23:05,27/10/19,28/03/20
7201,TestIndigo,Hyderabad,Vijayawada,Saturday,6:25,,27/10/19,27/10/19
7201,TestIndigo,Hyderabad,Vijayawada,Saturday,6:25,,03/11/19,22/03/20
7201,TestIndigo,Hyderabad,Vijayawada,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",6:25,,28/10/19,28/03/20
7205,TestIndigo,Hyderabad,Vijayawada,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:25,14:30,27/10/19,28/03/20
7167,TestIndigo,Hyderabad,Vijayawada,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:35,19:35,27/10/19,28/03/20
7211,TestIndigo,Hyderabad,Vijayawada,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:00,21:10,27/10/19,28/03/20
7204,TestIndigo,Bengaluru,Vijayawada,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",6:10,7:55,29/03/20,24/10/20
7134,TestIndigo,Bengaluru,Vijayawada,Monday,19:30,21:10,29/03/20,24/10/20
7134,TestIndigo,Bengaluru,Vijayawada,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:30,21:10,29/03/20,24/10/20
7132,TestIndigo,Chennai,Vijayawada,Saturday,4:10,,29/03/20,29/03/20
7132,TestIndigo,Chennai,Vijayawada,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",4:10,,30/03/20,24/10/20
7208,TestIndigo,Chennai,Vijayawada,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:50,17:15,29/03/20,24/10/20
242,TestIndigo,Hyderabad,Ranchi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",5:45,7:40,27/10/19,28/03/20
421,TestIndigo,Delhi,Ranchi,Saturday,7:20,,27/10/19,27/10/19
421,TestIndigo,Delhi,Ranchi,Saturday,7:20,,03/11/19,22/03/20
421,TestIndigo,Delhi,Ranchi,Tuesday,7:20,,30/10/19,25/03/20
421,TestIndigo,Delhi,Ranchi,"Monday,Wednesday,Thursday",7:20,,29/10/19,27/03/20
421,TestIndigo,Delhi,Ranchi,"Sunday,Friday",7:20,,28/10/19,30/11/19
421,TestIndigo,Delhi,Ranchi,"Sunday,Friday",7:20,,02/12/19,28/03/20
509,TestIndigo,Delhi,Ranchi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:00,13:40,27/10/19,28/03/20
2044,TestIndigo,Delhi,Ranchi,Saturday,14:15,16:00,27/10/19,22/03/20
2045,TestIndigo,Delhi,Ranchi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",14:15,16:00,28/10/19,28/03/20
6325,TestIndigo,Delhi,Ranchi,Friday,15:45,17:25,02/11/19,28/03/20
6325,TestIndigo,Delhi,Ranchi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",15:45,17:25,27/10/19,27/03/20
535,TestIndigo,Delhi,Ranchi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:15,20:00,27/10/19,28/03/20
421,TestIndigo,Delhi,Ranchi,Saturday,7:10,,29/03/20,29/03/20
421,TestIndigo,Delhi,Ranchi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",7:10,,29/03/20,23/10/20
6179,TestIndigo,Mumbai,Ranchi,Saturday,5:35,,27/10/19,27/10/19
6179,TestIndigo,Mumbai,Ranchi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",5:35,,28/10/19,28/03/20
787,TestIndigo,Patna,Ranchi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:30,16:15,27/10/19,28/03/20
822,TestIndigo,Bengaluru,Ranchi,Saturday,6:20,8:35,29/03/20,24/10/20
822,TestIndigo,Bengaluru,Ranchi,Sunday,6:20,8:35,29/03/20,24/10/20
822,TestIndigo,Bengaluru,Ranchi,Monday,6:20,8:35,29/03/20,24/10/20
822,TestIndigo,Bengaluru,Ranchi,Tuesday,6:20,8:35,29/03/20,24/10/20
822,TestIndigo,Bengaluru,Ranchi,"Wednesday,Thursday,Friday",6:20,8:35,29/03/20,24/10/20
344,TestIndigo,Kolkata,Ranchi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:50,12:55,27/10/19,28/03/20
7268,TestIndigo,Kolkata,Ranchi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:00,16:30,27/10/19,28/03/20
997,TestIndigo,Kolkata,Ranchi,Monday,18:15,,29/10/19,24/03/20
997,TestIndigo,Kolkata,Ranchi,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:15,19:10,27/10/19,28/03/20
6304,TestIndigo,Hyderabad,Indore,Saturday,14:20,,27/10/19,22/03/20
6304,TestIndigo,Hyderabad,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",14:20,,28/10/19,28/03/20
587,TestIndigo,Hyderabad,Indore,Friday,17:55,19:25,02/11/19,28/03/20
587,TestIndigo,Hyderabad,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",17:55,19:25,27/10/19,27/03/20
5038,TestIndigo,Delhi,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",9:10,10:35,27/10/19,28/03/20
6904,TestIndigo,Delhi,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:00,16:25,27/10/19,28/03/20
436,TestIndigo,Delhi,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:00,18:25,27/10/19,28/03/20
963,TestIndigo,Delhi,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:45,,27/10/19,28/03/20
656,TestIndigo,Delhi,Indore,Saturday,5:25,,29/03/20,29/03/20
656,TestIndigo,Delhi,Indore,Sunday,5:25,,06/04/20,06/04/20
656,TestIndigo,Delhi,Indore,Sunday,5:25,,08/06/20,08/06/20
656,TestIndigo,Delhi,Indore,Sunday,5:25,,10/08/20,10/08/20
656,TestIndigo,Delhi,Indore,Saturday,5:25,,03/05/20,31/05/20
656,TestIndigo,Delhi,Indore,Saturday,5:25,,14/06/20,14/06/20
656,TestIndigo,Delhi,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",5:25,,29/03/20,04/04/20
656,TestIndigo,Delhi,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",5:25,,06/04/20,30/04/20
656,TestIndigo,Delhi,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",5:25,,16/06/20,08/08/20
656,TestIndigo,Delhi,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",5:25,,10/08/20,23/10/20
656,TestIndigo,Delhi,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday",5:25,,01/05/20,15/06/20
656,TestIndigo,Delhi,Indore,Friday,5:25,,02/05/20,13/06/20
219,TestIndigo,Delhi,Indore,Saturday,6:50,,29/03/20,29/03/20
219,TestIndigo,Delhi,Indore,"Thursday,Friday,Saturday",6:50,,03/04/20,10/05/20
219,TestIndigo,Delhi,Indore,Monday,6:50,,31/03/20,12/05/20
219,TestIndigo,Delhi,Indore,Sunday,6:50,,30/03/20,11/05/20
219,TestIndigo,Delhi,Indore,Wednesday,6:50,,02/04/20,14/05/20
5038,TestIndigo,Delhi,Indore,Saturday,9:15,,29/03/20,29/03/20
5038,TestIndigo,Delhi,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",9:15,,29/03/20,23/10/20
733,TestIndigo,Delhi,Indore,Friday,10:00,,24/10/20,24/10/20
733,TestIndigo,Delhi,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:10,,01/05/20,23/10/20
733,TestIndigo,Delhi,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:05,12:30,29/03/20,30/04/20
509,TestIndigo,Nagpur,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",8:15,9:15,27/10/19,28/03/20
228,TestIndigo,Nagpur,Indore,Saturday,14:15,15:10,27/10/19,22/03/20
1221,TestIndigo,Nagpur,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:20,,27/10/19,28/03/20
6182,TestIndigo,Mumbai,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",6:30,8:00,27/10/19,28/03/20
496,TestIndigo,Mumbai,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",10:30,11:50,27/10/19,27/03/20
496,TestIndigo,Mumbai,Indore,Friday,10:30,11:50,02/11/19,28/03/20
5305,TestIndigo,Mumbai,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:20,17:40,27/10/19,28/03/20
225,TestIndigo,Mumbai,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:25,20:50,27/10/19,28/03/20
7262,TestIndigo,Ahmedabad,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:55,,29/03/20,24/10/20
7315,TestIndigo,Ahmedabad,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:50,,29/03/20,24/10/20
6339,TestIndigo,Bengaluru,Indore,Sunday,6:35,,29/03/20,10/05/20
6339,TestIndigo,Bengaluru,Indore,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",6:35,8:45,29/03/20,14/05/20
702,TestIndigo,Bengaluru,Indore,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",8:45,10:40,29/03/20,24/10/20
691,TestIndigo,Bengaluru,Indore,Friday,19:50,,29/03/20,24/10/20
691,TestIndigo,Bengaluru,Indore,"Sunday,Tuesday,Wednesday,Thursday,Saturday",19:55,,29/03/20,24/10/20
691,TestIndigo,Bengaluru,Indore,Monday,20:05,,29/03/20,28/04/20
691,TestIndigo,Bengaluru,Indore,Monday,20:20,,05/05/20,24/10/20
245,TestIndigo,Raipur,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",8:15,9:50,27/10/19,28/03/20
708,TestIndigo,Raipur,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:15,18:40,27/10/19,28/03/20
6014,TestIndigo,Chandigarh,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:25,20:15,29/03/20,24/10/20
141,TestIndigo,Chennai,Indore,"Sunday,Monday,Friday,Saturday",12:40,,27/06/20,30/06/20
141,TestIndigo,Chennai,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:40,,29/03/20,26/06/20
141,TestIndigo,Chennai,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:40,,01/07/20,24/10/20
252,TestIndigo,Goa,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:00,14:45,27/10/19,28/03/20
227,TestIndigo,Kolkata,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",9:40,,27/10/19,28/03/20
444,TestIndigo,Hyderabad,Vadodara,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:20,15:00,27/10/19,28/03/20
2017,TestIndigo,Delhi,Vadodara,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",7:00,8:40,01/12/19,15/02/20
2026,TestIndigo,Delhi,Vadodara,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:25,,27/10/19,30/11/19
2026,TestIndigo,Delhi,Vadodara,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:25,,01/12/19,15/02/20
2026,TestIndigo,Delhi,Vadodara,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:25,,16/02/20,28/03/20
2064,TestIndigo,Delhi,Vadodara,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:50,15:20,27/10/19,28/03/20
2698,TestIndigo,Delhi,Vadodara,"Monday,Friday",18:45,20:25,29/10/19,24/03/20
2698,TestIndigo,Delhi,Vadodara,"Sunday,Tuesday,Wednesday,Thursday,Saturday",18:45,,27/10/19,27/03/20
2702,TestIndigo,Delhi,Vadodara,Monday,4:30,,31/03/20,31/03/20
2702,TestIndigo,Delhi,Vadodara,Monday,4:30,,02/06/20,20/10/20
2702,TestIndigo,Delhi,Vadodara,Monday,4:30,,07/04/20,26/05/20
2702,TestIndigo,Delhi,Vadodara,"Sunday,Tuesday",4:55,,30/03/20,01/04/20
2702,TestIndigo,Delhi,Vadodara,"Sunday,Tuesday,Wednesday,Friday,Saturday",4:55,,03/06/20,24/10/20
2702,TestIndigo,Delhi,Vadodara,Thursday,4:55,,05/06/20,23/10/20
2702,TestIndigo,Delhi,Vadodara,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",4:55,,02/04/20,01/06/20
2702,TestIndigo,Delhi,Vadodara,Saturday,4:55,,29/03/20,29/03/20
2026,TestIndigo,Delhi,Vadodara,Monday,10:25,,31/03/20,20/10/20
2026,TestIndigo,Delhi,Vadodara,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:25,12:00,29/03/20,24/10/20
6186,TestIndigo,Mumbai,Vadodara,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",5:15,6:30,27/10/19,28/03/20
567,TestIndigo,Mumbai,Vadodara,Saturday,6:25,,27/10/19,27/10/19
567,TestIndigo,Mumbai,Vadodara,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",6:25,,28/10/19,28/03/20
181,TestIndigo,Mumbai,Vadodara,Saturday,12:20,13:35,27/10/19,22/03/20
917,TestIndigo,Mumbai,Vadodara,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:30,16:40,27/10/19,28/03/20
807,TestIndigo,Bengaluru,Vadodara,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:30,15:30,29/03/20,24/10/20
747,TestIndigo,Bengaluru,Vadodara,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:20,,29/03/20,24/10/20
747,TestIndigo,Bengaluru,Vadodara,Monday,19:30,,29/03/20,24/10/20
6603,TestIndigo,Chennai,Vadodara,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:10,20:20,29/03/20,24/10/20
953,TestIndigo,Guwahati,Silchar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",9:50,10:40,27/10/19,28/03/20
557,TestIndigo,Kolkata,Silchar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:00,12:15,27/10/19,28/03/20
2037,TestIndigo,Delhi,Allahabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:05,12:20,27/10/19,28/03/20
2037,TestIndigo,Delhi,Allahabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:45,12:20,29/03/20,24/10/20
7942,TestIndigo,Bhubaneswar,Allahabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:50,14:05,01/07/20,24/10/20
5914,TestIndigo,Mumbai,Allahabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:10,13:10,27/10/19,28/03/20
7924,TestIndigo,Dehradun,Allahabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",9:15,11:00,29/03/20,24/10/20
5991,TestIndigo,Bengaluru,Allahabad,Friday,4:55,,29/03/20,24/10/20
5998,TestIndigo,Bengaluru,Allahabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",8:05,,29/03/20,24/10/20
7987,TestIndigo,Raipur,Allahabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:55,13:45,27/10/19,30/11/19
7987,TestIndigo,Raipur,Allahabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:55,13:45,01/12/19,15/02/20
7987,TestIndigo,Raipur,Allahabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:55,13:45,16/02/20,28/03/20
7926,TestIndigo,Bhopal,Allahabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:55,16:20,29/03/20,24/10/20
7989,TestIndigo,Kolkata,Allahabad,Saturday,6:50,,27/10/19,27/10/19
7989,TestIndigo,Kolkata,Allahabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",6:50,,28/10/19,30/11/19
7989,TestIndigo,Kolkata,Allahabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",6:50,9:25,16/02/20,28/03/20
7989,TestIndigo,Kolkata,Allahabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",6:50,9:25,01/12/19,15/02/20
938,TestIndigo,Hyderabad,Raipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",7:55,9:10,27/10/19,28/03/20
334,TestIndigo,Hyderabad,Raipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",10:35,,28/10/19,28/03/20
6467,TestIndigo,Hyderabad,Raipur,Saturday,14:00,,27/10/19,22/03/20
6467,TestIndigo,Hyderabad,Raipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",14:00,,28/10/19,28/03/20
466,TestIndigo,Hyderabad,Raipur,Monday,17:20,18:35,29/10/19,24/03/20
466,TestIndigo,Hyderabad,Raipur,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:45,19:00,27/10/19,28/03/20
2757,TestIndigo,Delhi,Raipur,Saturday,6:45,,03/11/19,22/03/20
2757,TestIndigo,Delhi,Raipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",6:45,,28/10/19,28/03/20
2393,TestIndigo,Delhi,Raipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",8:25,,27/10/19,30/11/19
2393,TestIndigo,Delhi,Raipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",8:25,,01/12/19,15/02/20
2393,TestIndigo,Delhi,Raipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",8:25,,16/02/20,28/03/20
2201,TestIndigo,Delhi,Raipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:30,14:20,27/10/19,28/03/20
2912,TestIndigo,Delhi,Raipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:25,19:15,27/10/19,28/03/20
2757,TestIndigo,Delhi,Raipur,Saturday,6:50,,29/03/20,29/03/20
2757,TestIndigo,Delhi,Raipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",6:50,,30/03/20,24/10/20
2393,TestIndigo,Delhi,Raipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",8:30,10:20,29/03/20,24/10/20
6831,TestIndigo,Lucknow,Raipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:55,,27/10/19,28/03/20
801,TestIndigo,Mumbai,Raipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",9:25,11:15,27/10/19,28/03/20
324,TestIndigo,Mumbai,Raipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:25,16:10,27/10/19,28/03/20
405,TestIndigo,Bengaluru,Raipur,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",7:45,,29/03/20,29/06/20
405,TestIndigo,Bengaluru,Raipur,Monday,7:45,,29/03/20,30/06/20
405,TestIndigo,Bengaluru,Raipur,Monday,7:45,,07/07/20,24/10/20
405,TestIndigo,Bengaluru,Raipur,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",7:45,,01/07/20,24/10/20
823,TestIndigo,Bengaluru,Raipur,Monday,11:45,13:40,29/03/20,30/06/20
823,TestIndigo,Bengaluru,Raipur,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:00,,29/03/20,29/06/20
6965,TestIndigo,Bengaluru,Raipur,Saturday,19:00,20:45,29/03/20,24/10/20
6965,TestIndigo,Bengaluru,Raipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",19:00,20:45,29/03/20,24/10/20
811,TestIndigo,Indore,Raipur,Saturday,7:45,,27/10/19,27/10/19
811,TestIndigo,Indore,Raipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",7:45,,28/10/19,28/03/20
252,TestIndigo,Indore,Raipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:20,16:35,27/10/19,28/03/20
6605,TestIndigo,Chennai,Raipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:00,14:50,29/03/20,24/10/20
245,TestIndigo,Kolkata,Raipur,Saturday,5:30,,27/10/19,27/10/19
245,TestIndigo,Kolkata,Raipur,Tuesday,5:30,,30/10/19,25/03/20
245,TestIndigo,Kolkata,Raipur,"Sunday,Monday,Wednesday,Thursday,Friday,Saturday",5:30,,28/10/19,28/03/20
708,TestIndigo,Kolkata,Raipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:15,16:45,27/10/19,28/03/20
7264,TestIndigo,Kolkata,Raipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:50,20:55,27/10/19,28/03/20
7241,TestIndigo,Bengaluru,Tuticorin,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",6:30,8:00,29/03/20,24/10/20
7183,TestIndigo,Chennai,Tuticorin,Saturday,6:00,,29/03/20,29/03/20
7183,TestIndigo,Chennai,Tuticorin,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",6:00,,30/03/20,24/10/20
7185,TestIndigo,Chennai,Tuticorin,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:00,12:40,29/03/20,24/10/20
7187,TestIndigo,Chennai,Tuticorin,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:15,15:50,29/03/20,24/10/20
269,TestIndigo,Hyderabad,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:50,14:25,27/10/19,28/03/20
818,TestIndigo,Delhi,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",11:00,11:55,02/12/19,28/03/20
966,TestIndigo,Delhi,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:00,13:50,01/12/19,28/03/20
937,TestIndigo,Delhi,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",13:35,14:30,28/10/19,28/03/20
545,TestIndigo,Delhi,Chandigarh,Saturday,6:30,,29/03/20,29/03/20
545,TestIndigo,Delhi,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",6:30,,30/03/20,24/10/20
5017,TestIndigo,Delhi,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",9:15,10:15,30/03/20,30/06/20
495,TestIndigo,Mumbai,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",9:20,11:40,28/10/19,28/03/20
734,TestIndigo,Mumbai,Chandigarh,Saturday,11:55,,27/10/19,22/03/20
734,TestIndigo,Mumbai,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",11:55,,28/10/19,28/03/20
6055,TestIndigo,Ahmedabad,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:05,17:55,29/03/20,24/10/20
6512,TestIndigo,Bengaluru,Chandigarh,Sunday,7:10,,29/03/20,24/10/20
6512,TestIndigo,Bengaluru,Chandigarh,Tuesday,7:10,,29/03/20,24/10/20
6512,TestIndigo,Bengaluru,Chandigarh,"Wednesday,Thursday,Friday",7:10,,29/03/20,24/10/20
6512,TestIndigo,Bengaluru,Chandigarh,Monday,8:20,,29/03/20,24/10/20
592,TestIndigo,Bengaluru,Chandigarh,Monday,11:50,15:00,29/03/20,24/10/20
592,TestIndigo,Bengaluru,Chandigarh,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:00,15:00,29/03/20,24/10/20
6147,TestIndigo,Bengaluru,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:20,19:20,29/03/20,24/10/20
972,TestIndigo,Chennai,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:55,,29/03/20,24/10/20
372,TestIndigo,Kolkata,Chandigarh,Saturday,4:30,,27/10/19,27/10/19
372,TestIndigo,Kolkata,Chandigarh,Saturday,4:30,,03/11/19,24/11/19
372,TestIndigo,Kolkata,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",4:30,7:20,28/10/19,30/11/19
372,TestIndigo,Kolkata,Chandigarh,Saturday,4:30,7:15,16/02/20,22/03/20
372,TestIndigo,Kolkata,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",4:30,7:20,17/02/20,28/03/20
376,TestIndigo,Srinagar,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",9:30,10:45,28/10/19,30/11/19
376,TestIndigo,Srinagar,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",9:30,10:45,17/02/20,28/03/20
241,TestIndigo,Hyderabad,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",2:30,3:40,27/10/19,28/03/20
527,TestIndigo,Hyderabad,Pune,Monday,14:15,15:25,29/10/19,24/03/20
496,TestIndigo,Hyderabad,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",14:25,15:35,27/10/19,27/03/20
118,TestIndigo,Hyderabad,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:05,23:15,27/10/19,28/03/20
769,TestIndigo,Delhi,Pune,Friday,8:05,10:20,02/11/19,28/03/20
6769,TestIndigo,Delhi,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",8:05,10:30,27/10/19,27/03/20
105,TestIndigo,Delhi,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",14:45,16:50,27/10/19,27/03/20
286,TestIndigo,Delhi,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:45,20:00,27/10/19,28/03/20
671,TestIndigo,Delhi,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:55,22:55,27/10/19,28/03/20
951,TestIndigo,Delhi,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:35,,27/10/19,28/03/20
177,TestIndigo,Delhi,Pune,Saturday,2:15,,29/03/20,29/03/20
177,TestIndigo,Delhi,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",2:15,,30/03/20,24/10/20
643,TestIndigo,Delhi,Pune,Saturday,4:50,,29/03/20,29/03/20
643,TestIndigo,Delhi,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",4:50,,29/03/20,23/10/20
